Medyczna S.C. Apteka ##(63) 289 36 06
Ubezpieczenia Grodzki Sp. z o. o. Sp. k. #         biuro@ubezpieczenia-grodzki.pl     #627 402 560
Ubezpieczenia Grodzki Sp. z o. o. Sp. k. #         adriangrodzki@gmail.com     #509 749 266
Adwokat Dagmara Smyrek-Appel Adwokat Paulina Sroka Kancelaria Adwokacka #         d.smyrek@kancelaria-ds.com     #501 240 410
Kancelaria Radcy Prawnego Rafał Maciesza Sp. k #         rmaciesza@wp.pl     #603 334 222
Dorota Olszanowska Zdrowie #         dolsza@wp.pl     #618 300 192
Ośrodek Diagnostyki Neurorozwojowej i Rehabilitacji Elżbieta Szumna #         odenir@vp.pl     #(67) 215 46 82
Medcar Zabezpieczenie Imprez Masowych, Transport Medyczny Łukasz Wróbel #         lukaszwrobel30@gmail.com     #725 472 560
Fizjoterapeuta Maria Radojewska Centrum Fizjoterapeutyczne #         radojewscy@wp.pl     #(65) 573 15 19
Wigor s.c. Przychodnia Lekarska #         rejestracja@przychodniawigor.pl     #451 574 944
Kancelaria Prawna Eventum #         biuro@eventum.com.pl     #(61) 855 24 45
Wilczyńska &amp; Mikołajczyk Sp.j. Majków Przychodnia Lekarska #         majkow.przychodnia@gmail.com     #(62) 757 45 75
Specjalistyczna Praktyka Lekarska Ewa Bobrowicz Pulmonolog - Alergolog #         bobrowicz.ewa@gmail.com     #(68) 347 11 10
Przemysław Krawczyk Lidermedical - Centrum Promocji Ratownictwa Medycznego #         lidermedical.biuro@gmail.com     #886 951 344
Broker Ubezpieczeniowy Paweł Krzak #         pawel.krzak@wp.pl     #694 514 538
Rehmed Sklep Wypożyczalnia Ortopedyczno-Rehabilitacyjna Dorota Paterek #         d.paterek@wp.pl     #(62) 735 84 14
Salon perukarski Rokoko Hair Company #         poznan@rokoko.com.pl     #(61) 649 44 27
Dorota Miętkiewska-Leszniewska dr n.med. ##606 336 975
Marta Mikołaj Brzóskowscy s.c. Gabinet stomatologiczny #         martamikolaj@o2.pl     #(65) 571 92 31
Twój Lekarz NZOZ ##(61) 870 33 50
Kancelarie Radców Prawnych Renata Bazanowska - Kurpik § Aleksandra Dygudaj #         aleksandra.dygudaj@wp.pl     #664 614 986
Magdalena Bukczyńska-Bubień MBB Usługi Sprzątające #         magda0368@onet.eu     #509 508 657
Artes NZOZ #         a.smyrek@artes.com.pl     #(65) 529 92 87
Serwis 99 #         serwis99biuro@wp.pl     #609 325 744
Medycyna Pracy lekarz Maciej Janiak #         mjaniak2002@interia.pl     #604 953 254
UNIMARKET – dostawca odczynników #         unimarket@home.pl     #(61) 822 04 50
PHU Epak Piotr Pakuła #         biuro@epak.com.pl     #601 795 219
Biuro Tłumaczeń Hieroglif Express s.c. #         biuro@hieroglif-express.pl     #(63) 242 69 36
Lukas PH Wojciech Mikulski. Serwis i Naprawa Głowic KTG #         serwis@lukas-serwis.pl     #(61) 851 54 03
Olga Barc-Walkiewicz Lek. med. Internista #         olgabarc65@gmail.com     #665 434 102
Syga BHP Sylwia Waliszewska #         biuro@syga.pl     #502 295 452
Ms-med Marcin Łukaszewski #         msmedrehabilitacja@gmail.com     #730 215 504
Kancelaria Odszkodowawcza Novalex Anna Nowaczyk #         ania1konin@vp.pl     #695 662 349
Eskulap s.c. Zespół lekarzy internistów #         maria.szmolke@wp.pl     #(62) 588 03 83
Ewa Korzeniowska-Kromer Dr Nauk Medycznych Specjalista Chorób Dzieci #         ewa.kromer@wp.pl     #602 215 492
Podomedica Gabinet Podologiczny Agnieszka Wałęsa #         a.walesa@wp.pl     #608 676 716
Pośrednictwo Ubezpieczeniowo Finansowe Hanna Mróz-Paszkowiak #         hmroz-paszkowiak@agentpzu.pl     #603 136 752
Apteka Pharmacon mgr farm. Stanisława Wiciak #         g.wiciak@gmail.com     #(62) 731 51 93
Ramt Izolacje, Instalacje #         biuro@ramt.com.pl     #(61) 812 20 83
Kubiak Clinic #         antonikubiak@vp.pl     #601 705 617
DERMA DIVA - salon kosmetyczny #         domini18@interia.pl     #886 686 767
Wenus Gabinet Ginekologiczny Zachorowania Nagłe 24 h #         mieczyslaw.rosinski56@gmail.com     #606 620 355
Rosa Alba Gabinet Okulistyczny #         agnieszka_grabczak@op.pl     #(42) 632 69 42
Dr N. Med. Paweł Koczewski, Specjalista Ortopeda Traumatolog #         koczewski@poczta.onet.pl     #606 222 024
Europejski Fundusz Leasingowy S.A. Autoryzowany Przedstawiciel Leszek Rassek #         leszekrassek@leasing.poznan.pl     #601 767 386
Medyk NZOZ Krzysztof Stanek #         stanek.krzysztof@interia.pl     #(67) 352 80 20
Pracownia Języka Angielskiego Joanna Chułek #         joanna.chulek@pja.biz.pl     #692 477 961
Zuzanna Michalska dr Tłumacz przysięgły jęz. szwedzkiego i niemieckiego #         michalska.zuzanna@gmail.com     #608 481 222
Włodzimierz Kula Tłumacz Przysięgły #         wlodzimierz.kula@gmail.com     #606 854 747
Melisana Punkt Apteczny Ewa Kaźmierczak #         er.melisana@gmail.com     #(68) 347 70 53
Elźbieta Haak Radca prawny Kancelaria radcy prawnego #         kancelaria.ehaak@op.pl     #606 416 412
Studio Kosmetyczne Róża Siejak #         gabinet.kosmetologiczny@gmail.com     #606 160 227
Trans-Lingua Anna Stencel #         office@translingua.com.pl     #606 328 524
Vija Rozite #         vija.rozite@onet.pl     #604 501 969
Salon Okulistyczno-Optyczny Vita Aldona Stodolska Specjalista chorób oczu #         vitaoptyk.leszno@wp.pl     #500 150 038
Ibp Instalfittings sp. z o.o. #         technicalpl@ibpgroup.com     #723 210 270
Audio-Rut Gabinet Protetyki Słuchu Leszek Rutowski i Gabinet Laryngologiczny Dr Jadwiga Rutowska #         audiorut@gmail.com     #693 425 349
Pracownia Rentgenowska Rtg Usg Doppler Densytometria #         biuro@rtgkornicka.pl     #(61) 872 04 67
PHU Jas-Pol Jacek Szarafin #         szarafinjacek@wp.pl     #513 811 151
Pilates Baza Ewa Gurban #         ewa.gurban.eg@gmail.com     #602 767 133
Irena Rosiak Tłumacz Przysięgły Języka Angielskiego #         roena@poczta.onet.pl     #600 275 388
Rak-Interservises Spółka cywilna Katarzyna Rak, Maciej Rak #         kamarak@poczta.onet.pl     #695 426 136
Kancelaria Odszkodowawcza Merces Justyna Zielińska #         biuro@merces-odszkodowania.pl     #601 575 564
Robert Kuźma Gabinet Lekarski #         robertkuzma@poczta.onet.pl     #602 693 741
Ubezpieczenia Chmielewski #         mikchmielewski@agentpzu.pl     #663 678 317
Jolanta Rosa Lek Med Dermatolog Gabinet #         jolanta.rosa@wp.pl     #507 023 607
Szponder Marek, Lek. Med. Spec. Ortopeda #         medicus7@wp.pl     #(62) 753 67 44
Gabinet Lekarski dr n. med. Paweł Kalwas Urolog #         p.kalwas@wp.pl     #(61) 875 19 08
Mega Plus Usługi porządkowe Mariusz Domański #         biuro-megaplus@wp.pl     #505 017 020
Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe Janina Nowacka #         jnowacka@trzcianka.com.pl     #(67) 216 82 36
Georgiy Mastyerov Dr Hab Nauk Med #         drmasterow@o2.pl     #606 824 253
Talikowski Janusz, lek. med. Spec. ginekolog położnik. #         jtalikowski@gmail.com     #602 465 143
Anna Nowak Studio Nauczania Języka Angielskiego #         nowaktlumacz@wp.pl     #604 639 209
Pod Koroną Apteka #         korona_lobz@op.pl     #(67) 286 00 11
Carlo Fhu Wower K. #         karol.wower@vp.pl     #510 111 968
Air Products Sp. z o.o. #         roboprojekt.poznan@roboprojekt.pl     #618 791 603
Air Products Sp. z o.o. #         ostrowwlkp@roboprojekt.pl     #668 578 753
Luck fox Doradztwo Łukasz Lis #         llis@vp.pl     #785 678 832
Ubezpieczenia Viviamo #         n.nawrocki@onet.eu     #789 340 150
Befit studio #         info@befit.com.pl     #606 259 100
W Starym Domu Apteka #         apteka@aptekawdomu.pl     #(61) 819 40 28
Gabinet Laryngologiczny dr n. med. Aleksandra Korytowska #         aleksandra.korytowska@wp.pl     #603 985 302
Psyche Centrum Zdrowia Psychicznego #         psyche.turek@gmail.com     #731 626 726
Gabinet Lekarski dr n. med. Przemysław Pięta specjalista ginekolog-położnik #         pieta.przemek@gmail.com     #601 786 804
Mróz Małgorzata Gabinet ginekologiczno-położniczy #         malgmroz@wp.pl     #883 303 013
Jarosław Hajdo Gabinet ginekologiczno - położniczy #         jaroslawhajdo@o2.pl     #605 655 630
1.Niepubliczny Zakład Opieki Zdrowotnej Jan Kozyra2.Specjalistyczna Praktyka Lekarska Jan Kozyra #         kozyra53@wp.pl     #(65) 529 43 08
1.Usługi Medyczne Maciej Przymęcki 2. Maciej Przymęcki Wspólnik Spółki Cywilnej Supramed ##600 158 070
2l-Med S.C. Maciej Liweń Bartosz Liweń #         bartoszliwen@interia.pl     #(61) 284 10 70
Aaudiosłuch-Centrum Aparatów Słuchowych Kinga Kwiatkowska #         kingakwiat@poczta.onet.pl     #Oceń firmę i napisz o niej opinię:
Aba Medica S.A. ##(61) 852 99 19
Ab-Centrum Medyczne Sp. z o.o. Sp.k. ##(61) 282 30 37
Active-Med Samo Zdrowie Karolina Bienias #         biuro@active-med-sz.pl     #Oceń firmę i napisz o niej opinię:
Adamczak-Skrzypczak Małgorzata Laboratorium Medyczne ##(65) 529 32 27
Adamczewski Marcin Jul-Med ##693 967 656
Adamed Sp. z o.o. #         nawarszawskim@wp.pl     #(61) 879 29 34
Adamos Adam Goździaszek #         adam.gozdziaszek@gmail.com     #Oceń firmę i napisz o niej opinię:
Admed Łukasz Wroczyński ##(62) 307 06 66
Admed S.C. ##(62) 751 24 02
Admedica Aneta Piłat-Goławska Danuta Ziemkowska S.C. #         przychodnia@przychodniaadmedica.pl     #(61) 875 19 08
Adrian Wiśniewski Medad #         awisniew41@gmail.com     #Oceń firmę i napisz o niej opinię:
Aether Biomedical Sp. z o.o. #         info@aetherbiomedical.com     #515 856 103
Agata Jarmużek Laboratorium Techniki Dentystycznej Poldent ##(61) 665 91 11
Agata Jędras #         agatajedras@o2.pl     #664 475 500
Agata Świs Laboratorium Techniki Dentystycznej ##609 822 031
Agata Zimińska Agafarm ##(62) 749 30 43
Agnieszka Czach Mobilne Laboratorium Analiz Medycznych Almat #         agnieszka.czach@o2.pl     #724 378 080
Agnieszka Czopor Pracownia Techniki Dentystycznej #         agaczopor@poczta.onet.pl     #697 978 711
Agnieszka Jaśkiewicz Laboratorium Protetyczne ##(61) 835 00 95
Agnieszka Nowik Akiweb Design Group NZOZ Zdrowie ##(67) 284 38 47
Agnieszka Zdyb-Smolińska #         ocoptyczne@gmail.com     #Oceń firmę i napisz o niej opinię:
Ai Centrum Medyczne Sp. z o.o. ##(61) 879 41 50
Akademia Boreliozy #         kontakt@otoziola.pl     #517 712 505
AkademickaPrzychodnia Lekarska Sp. z o.o. #         akademicka_pl@wp.pl     #(61) 846 65 34
Akmed S.C. Anna Przybysz Krzysztof Przybysz ##(61) 825 45 61
Akmedic Zaopatrzenie Medyczne Anna Gorczyca-Wełyczko #         akmedic@onet.pl     #665 420 100
Aldona Kwitowska NZOZ Zakład Rentgenodiagnostyki ##605 695 943
Aleksandra Czernielewska Zielarnia Medyczna Arnika #         akrzemien@op.pl     #Oceń firmę i napisz o niej opinię:
Aleksandra Mielcarek Pracownia Protetyczna Aleksandra Mielcarek ##509 079 085
Alfa Niepubliczny Zakład Opieki Zdrowotnej ##632 743 758
Alfa S.C. ##(63) 275 23 00
Alfa S.C. Niepubliczny Zakład Opieki Zdrowotnej #         nzozalfa@wp.pl     #(62) 722 50 53
Alfa-Med S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(62) 747 99 22
Alina Kuemmel Medyczny Ośrodek Położnych Środowiskowo-Rodzinnych Położne-Wilda ##605 787 820
Alldent Grażyna Berent #         berent010@wp.pl     #(63) 223 27 05
Allecou Aleksander Laboratorium Protetyczne ##608 018 292
Almed Niepubliczny Zakład Opieki Zdrowotnej ##(62) 747 83 18
Alpakotela-Dawid Goral #         dawid-goral@wp.pl     #(62) 763 29 04
Alpina Polska Sp. z o.o. w Organizacji #         biuro@e-alpina.pl     #(63) 245 90 73
Altea Grzegorz Banaszyński ##(65) 546 10 17
Alt-Med Wojciech Altman ##606 887 587
Ama-Dent Laboratorium Techniki Dentystycznej Paulina Grześkowiak ##781 274 564
AMAG - Hurtownia Leków i Sprzętu Medycznego #         biuro@lekihurt.pl     #(67) 352 09 51
Amar Joanna Marszałek ##880 130 201
Ambulatorium S.C. Niepubliczny Zakład Opieki Zdrowotnej #         edu-komp@o2.pl     #(61) 426 51 14
Amed Gabinet Fizjoterapii ##601 662 793
Amed Robert Ochędzan Sp. K.A. #         sklep@amed.net.pl     #883 949 494
Amicor S.C. Niepubliczny Zakład Opieki Zdrowotnej Poradnia Rodzinna Jacek Paszkowiak Edyta Żylińska, Małgorzata Lędzierska #         amicor.gniezno@gmail.com     #(61) 425 13 06
Amika Sp.  z o.o. Konsorcjum Medyczne ##(61) 437 99 99
Amika Sp. z o.o. Konsorcjum Medyczne ##(63) 277 17 77
Amika Sp. z o.o. Konsorcjum Medyczne Przychodnia Specjalistyczna ##(61) 437 99 99
Amika Sp. z o.o. Konsorcjum Medyczne Przychodnia Specjalistyczna #         amika@amika.pl     #(61) 437 99 99
Ams Medic Anna Szymkowiak #         annamariaszymkowiak@gmail.com     #Oceń firmę i napisz o niej opinię:
Analityk S.C. Laboratorium Medyczne NZOZ ##(67) 268 15 25
Analiza Laboratorium Analityczno-Bakteriologiczne #         lab.analiza@konin.lm.pl     #(63) 261 94 00
Andr-Lew Andrzej Lewandowski ##667 327 779
Andrzej Jedlikowski NZOZ Centrum Medyczne Krob - Med #         jedlikowski15@wp.pl     #Oceń firmę i napisz o niej opinię:
Andrzej Paśka Fitcontrol ##668 663 336
Andrzejewska Maria Sklep Medyczny ##(65) 572 59 90
Anga - Anioła S.C. ##(61) 842 24 90
Animalab Sp. z o.o. ##(61) 861 60 04
An-Med Mobilny Opiekun Medyczny Anna Kowalewska #         anna.skutecka@onet.pl     #726 691 585
An-Med Sklep Medyczno-Rehabilitacyjny Anna Niechciałkowska ##(61) 292 58 38
Anmed Wielkopolskie Centrum Zaopatrzenia Lecznictwa ##(61) 817 02 18
Anna Dubowik-Tecław Audent Laboratorium Protetyczne Otoplastyka Audent- Aparaty Słuchowe ##601 063 634
Anna Jakubiak NZOZ Rentgeno-Diagnostyki Red-Med ##(61) 813 13 09
Anna Sarnowska Pracownia Protetyczna Anna Sarnowska ##501 781 049
Anna Sobczak #         ansolab07@gmail.com     #Oceń firmę i napisz o niej opinię:
Anna Wilczak NZOZ Rehabilitacja Aswil #         anna-wilczak1@wp.pl     #(67) 381 85 23
Anna Żebrowska-Dybizbańska #         duomedlek@poczta.onet.pl     #(61) 436 15 94
Anwa Laboratorium Dentystyczne Waldemar Lewandowski #         anwalab@gmail.com     #783 707 965
Aparatus Aparaty Słuchowe Harmony-Consulting Sp. z o.o. Sp. K. ##(61) 866 76 31
Aparaty Słuchowe Natalia Bajon #         aparatysluchowebajon@gmail.com     #797 318 944
Apd Patryk Dziamski #         biuro@apd-poznan.pl     #530 840 850
Apteka Akademicka Uniwersytetu Medycznego ##(61) 847 74 87
Apteka Obornicka Katarzyna Bąkowska ##501 359 607
Aptekadesign ##(61) 816 13 11
Arcid Sp. z o.o. #         biuro@arcid.pl     #(61) 823 39 81
Ard-Med Krzysztof Chrastek ##694 897 819
Areszt Śledczy Zakład Opieki Zdrowotnej ##(61) 856 82 50
Argenta Sp. z o.o. Sp.k. ##(61) 847 46 37
Arjohuntleigh Polska Sp. z o.o. #         pl_recepcja@arjohuntleigh.com     #(61) 662 15 59
Arkadia Akademia Zdrowia #         zuzanna-rzepecka@wp.pl     #501 405 968
Arkadiusz Lipiński ##661 697 196
Arkadiusz Siwiec Art-Med ##504 958 821
Ar-Med Sp. z o.o. #         ar-med.poznan@wp.pl     #(61) 864 06 42
Armedica Centrum Medyczne T.Suchorski M.Mosiniak E.Rus Sp.j. ##(61) 624 14 54
Arnika Sklep Zielarsko-Medyczny Aleksandra Nowak ##(65) 572 28 29
Arpex Arnold Pecolt ##608 554 631
Ars Medic Specjalistyczne Poradnie Lekarskie ##(61) 852 81 08
Ars Medica NZPiSOZ poradnia Alergologiczna ##(62) 730 19 09
Arsmedica Sp. z o.o. ##(62) 753 01 75
Art Med Sp. z o.o. Centrum Medyczne ##(61) 831 27 32
Art-Dent Artur Modzelewski #         arturek37@poczta.fm     #576 162 598
Artdentmedica S.C. Paulina Sych Krzysztof Sych ##(61) 426 66 17
Artefar Sp. z o.o. #         jaroslaw12@op.pl     #(61) 842 31 95
Artefax Pracownia Protetyczna Zelek Adam #         adamzelek77@gmail.com     #501 109 483
Artem Lab Labolatorium Techniki Dentystycznej Robert Purol ##733 331 107
Art-Med FHU Barbara Torbiarczyk #         artmedkalisz@neostrada.pl     #(62) 757 41 41
Art&amp;Med Niepobliczny Specjalistyczny Zakład Opieki Zdrowotnej Artur Tarasiewicz #         sekretariat@artmed.kalisz.pl     #(62) 767 00 66
Art-Med Ratownictwo Medyczne Artur Rajewski ##726 660 926
Artmed S.C. Zespół Poradni Specjalistycznych ##(61) 843 53 23
Artmed S.C. Zespół Poradni Specjalistycznych ##(61) 825 01 34
Artreh-Med PHU Żaklin Paluszkiewicz ##791 021 999
Artur Antczak Admed Ratownictwo Medyczne ##662 262 633
Artur Baszko Gabinet Chorób Serca Centrum Medyczne Merkury ##(61) 847 50 00
Artur Obst NZOZ Obst Ambulans Union - Ratownictwo Medyczne ##(61) 296 41 34
Artur Sawicki - Ratownictwo Medyczne #         a.t.r1@wp.pl     #Oceń firmę i napisz o niej opinię:
Artus Zakład Fizjoterapii. Niepubliczny Zakład Opieki Zdrowotnej Artur Kapsiak ##(67) 261 42 32
Asklepios NZOZ ##(65) 573 63 51
As-Med Sklep Zaopatrzenia Medycznego Sebastian Górecki #         sklep.asmed@op.pl     #661 669 854
Asortopedyka - Dorota Sińska #         ds@asortopedyka.pl     #(61) 853 36 77
Aspis Eliza Seemann #         elisee@wp.pl     #602 605 956
Atalod Wiesław Dolata #         dol-med@wp.pl     #502 475 140
Aumed Radiologiczny Audyt Medyczny Seiffert Sawicki Sp.j. ##602 429 052
Auris - Aparaty Słuchowe ##504 269 494
Aurum Anna Olejniczak #         1annaolejniczak@gmail.com     #Oceń firmę i napisz o niej opinię:
Auxilium NZOZ ##(61) 436 79 72
Avangarda Magdalena Łączkowiak #         avangarda.ml@wp.pl     #(61) 852 25 22
Avicenna Niepubliczny Zakład Podstawowej i Specjalistycznej Opieki Zdrowotnej #         jark27@o2.pl     #(65) 548 24 53
A-Z Alicja Ziemecka-Zwęgrodzka #         ziemecki@o2.pl     #Oceń firmę i napisz o niej opinię:
B. Braun Avitum Poland Sp. z o.o. ##(61) 442 71 90
Babki Niepubliczny Zakład Podstawowej Opieki Zdrowotnej ##(61) 893 99 88
Bakra Sp. z o.o. Przychodnia ##(62) 735 91 45
Baktolab Sp. z o.o. Centrum Diagnostyki Mikrobiologicznej i Analitycznej Filia #         baktolab@baktolab.com.pl     #(61) 879 52 96
Baktolab Sp. z o.o. Centrum Diagnostyki Mikrobiologicznej i Analitycznej Filia ##(61) 878 71 35
Balian Górniak Urbański Sp.j. ##(61) 295 10 44
Balkonik Sklep Ortopedyczno-Medyczny Piotr Kosmala #         piotrk9008@gmail.com     #606 773 874
Bałasz-Ochla Hanna Protetyka Dentystyczna #         wlodekochla@op.pl     #(61) 444 65 33
Barbara Bednarz NZOZ Ośrodek Zdrowia Poz Strażak Nazwa Skrócona: Ośrodek Zdrowia Strażak ##(61) 899 28 22
Barbara Miecznik Pracownia Techniki Dentystycznej #         basiamiecznik@gmail.com     #Oceń firmę i napisz o niej opinię:
Baromedical Sp. z o.o. #         s.szymczak@baromedical.pl     #510 660 100
Bartłomiej Dubik Serwis Sprzętu Medycznego ##501 195 580
Bartomed Ratownik Medyczny Bartłomiej Matuszak #         mbartek130@gmail.com     #Oceń firmę i napisz o niej opinię:
Bartosz - Laboratorium Techniki Dentystycznej Tech. Dent. Bartosz Milejski #         bartek8884@wp.pl     #Oceń firmę i napisz o niej opinię:
Bartosz Czajkowski Sti #         office@sti.biz.pl     #(61) 641 77 59
Bartosz Kaczmarek #         bartosz1995.1995@o2.pl     #Oceń firmę i napisz o niej opinię:
Bartosz Korytowski #         bartoszkorytowski@interia.pl     #Oceń firmę i napisz o niej opinię:
Bartosz Poloszyk Pracownia Techniki Dentystycznej Ząbek ##607 849 101
Bartosz Sawada Bartrat #         sawada@interia.pl     #Oceń firmę i napisz o niej opinię:
Bat-Lab Kamil Marcinkowski #         www.batlab@gmail.com     #Oceń firmę i napisz o niej opinię:
BAVIDO-MED Serwis Aparatury Medycznej #         bavido.med@onet.eu     #602 468 390
Bea Med S.C. Niepubliczny Zakład Diagnostyczno-Zabiegowy Opieki Zdrowotnej A. B. Gontarczyk ##(67) 215 39 82
Bea Med S.C. Niepubliczny Zakład Diagnostyczno-Zabiegowy Opieki Zdrowotnej A. B. Gontarczyk ##(67) 215 50 55
Beata Olkiewicz Studio Protetyki Dentystycznej Prodent + #         olkiewicz.beata@gazeta.pl     #(62) 591 02 66
Beata Prządka Poradnia Dietetyczno-Żywieniowa ##509 801 393
Be-Be Glass Bartosz Borkiewicz #         borkiewiczbartosz@gmail.com     #Oceń firmę i napisz o niej opinię:
Beka Hospitec Polska Sp. z o.o. ##(61) 830 63 67
BEMER PL Piotr Wysocki Studio-zdrowia #         studiozdrowia@op.pl     #576 013 160
Benefactor Farmacja Sp. z o.o. #         amiga@op.pl     #Oceń firmę i napisz o niej opinię:
Benefactor Sp. z o.o. ##(61) 842 52 11
Benevita Sp. z o.o. #         tbszk@poczta.onet.pl     #Oceń firmę i napisz o niej opinię:
Benke Jolanta Sklep Zielarsko-Medyczny Natura-Lek #         jola.benke@gmail.com     #512 934 958
Ber - Dent Natalia Zyber ##(61) 866 02 06
Best Piotr Biegała ##602 796 050
Biblioteka Główna Uniwersytetu Medycznego ##(61) 854 67 59
Biblioteka Główna Uniwersytetu Medycznego Filia nr 1 ##(61) 854 91 36
Big-Med Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Medycyny Rodzinnej ##(61) 879 30 74
Big-Med Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Medycyny Rodzinnej ##(61) 877 19 11
Biogenetica International Laboratories Sp. z o.o. ##693 777 857
Biomed Rehabilitacja Andrzej Radusiński ##501 313 667
Biomedos Specjalistyczna Indywidualna Praktyka Lekarska Halina Jankowska-Ciborowska ##(61) 281 12 38
BIOTRONIK Polska Sp. z o.o. #         biotronik@biotronik.pl     #(61) 868 14 65
Bis-Med Janusz Bis ##(63) 274 32 50
Biuro Zagubionego Bagażu #         informacja@airport-poznan.com.pl     #Oceń firmę i napisz o niej opinię:
Blamed Ratownictwo i Szkolenia Błażej Piękny #         blazejpiekny@gmail.com     #Oceń firmę i napisz o niej opinię:
Bliżej Nas Spółdzielnia Socjalna ##501 701 417
Bmm NZOZ Specjalistyczna Przychodnia Ginekologiczna Specjalistyczna Praktyka Lekarska Usg Ginekologia i Położnictwo Matynia Jarosław #         bmmnzoz@poczta.onet.pl     #(63) 245 46 85
Bogusława Piekarz Naprawa Protez Dentystycznych ##(61) 826 83 44
Bonus 2017 Sp. z o.o. ##618 143 625
Borucki Zenon Niepubliczny Zakład Opieki Zdrowotnej ##(67) 268 31 04
BRAND-WORCD Usługi Medyczne Arkadiusz Brandebura ##606 536 306
Breviter Paweł Olejniczak #         breviter1@wp.pl     #(61) 663 39 39
Brightdental Hanna Zimny ##514 475 160
Bukowa-Med Przychodnia Lekarska NZOZ ##(61) 832 05 49
Carl Zeiss Sp. z o.o. ##(61) 820 93 60
Casta Sp. z o.o. #         info@casta.pl     #(61) 814 29 08
Cebula Marek Diagnostyka Laboratoryjna ##605 417 147
Ceków Niepubliczny Zakład Opieki Zdrowotnej ##(62) 763 10 14
Cellservice Grzegorz Kołodziej #         biuro@cellservice.pl     #Oceń firmę i napisz o niej opinię:
Center-Med S.C. Centrum Usług Medycznych Niepubliczny Zakład Opieki Zdrowotnej #         center-med@wp.pl     #(65) 545 33 22
Centrolab Niepubliczny Zakład Opieki Zdrowotnej Centrum Laboratoryjne ##(62) 766 38 36
Centrum Badania Znamion -Twoje Znamiona #         Zbadamy@twojeznamiona.pl     #781 445 685
Centrum Badań DNA Sp. z o.o. ##(61) 646 85 85
Centrum Bio Ortopedii Medicalaser #         fotona4d@gmail.com     #888 999 699
Centrum Diagnostyki Mikrobiologicznej i Analitycznej Baktolab Sp. z o.o. ##(61) 870 22 16
Centrum Diagnostyki Znamion Barwnikowych NZOZ ##(61) 223 43 08
Centrum dr hab. n. med. Katarzyna Katulska - USG Narządu Ruchu, Doppler ##509 979 679
Centrum Edukacji i Terapii Logopedyczno-Psychopedagogiczno-Neuronalnej Małgorzata Kielan #         drzeworozwoju@gmail.com     #507 117 011
Centrum Informacji Medycznej Tel-Med Joanna Ptaszek-Trzyna #         poznan@tel-med.pl     #(22) 417 13 29
Centrum Informacji Miejskiej Filia #         dworzec@cim.poznan.pl     #(61) 633 10 16
Centrum Informacji Miejskiej Filia #         centrum@cim.poznan.pl     #(61) 869 20 84
Centrum Informacji Miejskiej Filia #         lawica@cim.poznan.pl     #(61) 849 21 40
Centrum Medyczne Armedica ##(61) 624 14 54
Centrum medyczne badań profilaktycznych i przesiewowych ##602 121 268
