Dorota Mazur Gabinet weterynaryjny #         dmgabinet@interia.pl     #(91) 433 92 82
Bogdan Sokołowski Gabinet Terapii Zintegrowanej #         bogdan.sokolowski@wp.pl     #501 545 839
Atelier Piekna Kosmetyka Profesjonalna Marta Barcz #         marta-mielke@wp.pl     #792 989 050
Asymed NZOZ Prof. Dr Hab N. Med. Anhelli Syrenicz #         anhelli@asymed.ifg.pl     #(91) 464 33 36
Kokos Taxi Mateusz Zoruk #         mateusz.zoruk@vp.pl     #724 870 498
Medentes - Klinika Stomatologiczna #         dr_kaczmar@interia.pl     #(91) 311 60 30
Womat Profesjonalne Usługi Tapicerskie #         biuro.womat@wp.pl     #514 814 150
Danuta Drechsler Indywidualna specjalistyczna praktyka lekarska #         drechdan@onet.pl     #501 028 821
Tłumacz Przysiegły Języka Angielskiego Robert Ćwik #         robert.cwik@gmail.com     #502 628 089
Drewniak Jerzy lek. med. ginekolog położnik #         jurek.drewniak@wp.pl     #602 355 142
Beskid Ośrodek Wypoczynkowo-Rehabilitacyjny #         beskid@ta.pl     #(94) 316 55 81
Akademia Urody Iga Płotka-Stańczak #         iga-1986@o2.pl     #505 022 837
Luxpol-Bis Spółka z o.o. Wysokiej Jakości Dzianiny Szeroki Wybór Wysokiej Jakości Dzianin #         luxpol-bis@post.pl     #(91) 834 25 80
Prp Express Piotr Rosikiewicz #         prosikiewicz@wp.pl     #888 366 994
VB Leasing S.A. #         kacper.olech@ap.vbl.pl     #602 590 135
Pośrednictwo Ubezpieczeniowe - Agata Bartnik #         agatabartnik70@gmail.com     #(94) 373 39 45
Ewa Płudowska lek. med. #         ewapludowska@interia.pl     #(91) 407 12 50
Daniel Wójcik Mgr Tłumacz Przysięgły Jęz Niemieckiego Tłumaczenia Urzędowe i Prywatne #         danekwojcik@wp.pl     #(94) 342 58 68
Gabinet Psychologiczny Edyta Jurczyszyn-Kańka #         kiziaka@gmail.com     #605 044 079
Katarzyna Sebastyańska Biuro Tłumaczeń #         kasiaseba@onet.eu     #691 644 580
Piotr Madoń Lek Med Spec #         piotr.madon@icloud.com     #601 580 932
Katarzyna Bruzdewicz-Kruber Adwokat Kancelaria Adwokacka #         bkat@wp.pl     #502 444 626
Praktyka Prywatna Położniczo-Ginekologiczna dr n. med. Tomasz Sroczyński #         sroczynski.tomasz@gmail.com     #601 708 137
Exprimo Koszalińskie Centrum Odszkodowań #         kontakt@odszkodowania.koszalin.pl     #739 204 343
Sławomir Pynka dr nauk med. spec. chorób wewn., diabetolog #         pynka@poczta.onet.pl     #601 878 344
Syrenicz Małgorzata Dr N. Med. Spec Endokrynolog #         masyrenicz@gmail.com     #606 605 076
1. Indywidualna Praktyka Stomatologiczna Lekarz Stom. Sebastian Jędraszczyk 2. NZOZ Nova Alicja i Sebastian Jędraszczyk S.C. ##(91) 829 94 47
1 PHU Lech Żymierski 2 Lech Żymierski Wspólnik Spółki Cywilnej Inter-Usg Lech Żymierski Wiktor Żymierski Spółka Cywilna3 NZOZ Puls S.C. Renata Słąpczyńska Wiktor Żymierski ##785 087 890
107 Szpital Wojskowy z Przychodnią SPZOZ #         sekretariat@107sw.mil.pl     #(26) 147 28 09
109 Szpital Wojskowy z Przychodnią SP ZOZ ##261 455 562
4Dent Piotr Fornal #         piotrfornalltd@gmail.com     #609 331 770
Activ Reha Med Sp. z o.o. #         ideazus@inet.pl     #(91) 464 48 45
Adam Kędzierski #         adam12185@o2.pl     #Oceń firmę i napisz o niej opinię:
Adrian Wojciechowski Ratownik Medyczny ##508 189 258
Adversum Kancelaria Prawniczo-Medyczna #         biuro@kamerdyner.com     #504 047 044
Agata Dwojak ##664 723 696
Agata Masztalerz #         agatam9256@gmail.com     #667 253 898
Agmed Centrum Medyczne #         agmed@tlen.pl     #(91) 483 38 08
Agopsowicz Helena Naprawa Protez Dentystycznych ##602 261 151
Akeda Sp. z o.o. #         anna.rotter@rotter.net.pl     #Oceń firmę i napisz o niej opinię:
Akmed Niepubliczny Zakład Opieki Zdrowotnej ##(95) 768 50 11
Alfa-Med Mirosław Borecki #         alfa-borecki@wp.pl     #(91) 453 64 62
Allergicus S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 464 05 04
Almed Mirosław Motyl #         almedserwis@op.pl     #602 444 067
Almed Niepubliczny Zakład Opieki Zdrowotnej ##(91) 317 60 86
Al-Med Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej #         al_med@pro.onet.pl     #(94) 354 22 23
Ambu.Lans.Rat.Med. Jakub Głowacki Ratownictwo Medyczne ##503 099 881
Ambulatorium z Izbą Chorych Komendy Partu Wojennego #         marek.posobkiewicz@gmail.com     #Oceń firmę i napisz o niej opinię:
Amimed NZOZ ##(91) 484 35 27
Andrzej Haraburda Usługi Medyczne w Zakresie Elektroradiologii #         andrzejharaburda@o2.pl     #501 672 170
Aneta Andryjowicz Anyżek Sklep Zielarsko-Medyczny ##(67) 888 70 64
Aneta Owczarek, Usługi Medyczne W Zakresie Diagnostyki Radiologicznej #         aneta27k@wp.pl     #Oceń firmę i napisz o niej opinię:
Ankomed Zakład Usług Medycznych Ankomed Transport Iwona Śmigiel #         ankomed.gabinety@gmail.com     #Oceń firmę i napisz o niej opinię:
Anna Cieśla NZOZ Doktor Cieśla - Wspólnik Spółki Cywilnej Gabinet Lekarza Rodzinnego Doktor Cieśla #         cieslat@koszalin.home.pl     #(94) 312 00 80
Anna Derenowska-Bober NZOZ Przychodnia Rodzinna #         annapiotr71@poczta.onet.pl     #Oceń firmę i napisz o niej opinię:
Anna Stępnik Gabinet Okulistyczny NZOZ Lekarzy Specjalistów ##(95) 760 23 52
Annmed Ratownik Medyczny Bartosz Żylski #         landerr83@gmail.com     #Oceń firmę i napisz o niej opinię:
Aparaticamed ##507 168 407
Aqua Training Sylwester Dyjak Ratownictwo Sporty Wodne Edukacja z Zakresu Bezpieczeństwa #         sylwesterd@o2.pl     #692 865 159
Arnika Sklep Zielarsko-Medyczny Joanna Kulpa ##667 956 898
Ars Medica Niepubliczny Zakład Opieki Zdrowotnej Filia ##(59) 810 85 11
Ars Medica Niepubliczny Zakład Opieki Zdrowotnej Filia ##(59) 810 58 55
Ars-Medica Piotr Pawłowski #         piotr.pawlowski@pro.onet.pl     #Oceń firmę i napisz o niej opinię:
Artur Wójcik Usługi Medyczne #         amunike1@wp.pl     #Oceń firmę i napisz o niej opinię:
Arxam Tech Sp. z o.o. ##513 165 965
As Aparaty Słuchowe Anna Grzywacz #         asaparatysluchowe@gmail.com     #Oceń firmę i napisz o niej opinię:
As-Dent Agata Hajduk-Słabuszewska ##604 644 466
Astmamed S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 489 55 03
Ativer Krutul Sp.j. ##(94) 343 83 13
Auditus 1 Aparaty Słuchowe Kamila Kaźmierska #         kamila.kazmierska@wp.pl     #660 445 070
Auditus Aparaty Słuchowe Katarzyna Wojciechowska #         katarzyna.lozicka@wp.pl     #(91) 886 61 49
Auriston Aparaty Słuchowe Sp. z o.o. #         auriston@wp.pl     #Oceń firmę i napisz o niej opinię:
Avion Medical Sp. z o.o. #         office@avionmedical.com     #(91) 321 14 30
Awamed - Medizintechnik Arkadiusz Warzyński ##(91) 487 68 49
Awamed-Medizintechnik Sp. z o.o. ##(91) 487 68 49
Baby-Med S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 392 60 13
Badania Laboratoryjne Braun Bożena ##660 408 418
Banasiak Bartosz Usługi Transportu Medycznego #         banasiakbartosz121@wp.pl     #Oceń firmę i napisz o niej opinię:
Barabara Błażewicz ##509 385 770
Barbara Chwałek Zielsko Anielsko Sklep Zielarsko-Medyczny #         barbara.sruba@interia.pl     #Oceń firmę i napisz o niej opinię:
Bart-Med Sklep Ortopedyczno-Medyczny Bartosz Paszkowski-Szczur #         sklepbartmed@gmail.com     #534 121 282
Bene Sp.j. #         info@bene.com.pl     #(91) 439 45 52
Bernamed Agnieszka Siedlecka #         as@bernamed.pl     #519 648 189
Beryl Sp. z o.o. Przedsiębiorstwo Handlowo-Usługowe Biuro ##(91) 462 46 33
Best Med Niepubliczny Zakład Opieki Zdrowotnej Bolesław Stria #         bestmed@o2.pl     #(94) 358 32 15
Be-Wa Med Sp.j. Niepubliczny Zakład Opieki Zdrowotnej Gabinety Ginekologiczno-Położnicze ##(91) 482 20 62
B.F. Medical Bahoz Fate ##668 419 841
Biblioteka Główna Pomorskiej Akademii Medycznej ##(91) 441 45 00
Biuro Promocji i Informacji Turystycznej #         cit@mosir.mielno.pl     #793 897 305
Biuro Usługowe Justyna Sadowska ##509 851 885
Biuro Zagubionego Bagażu #         info@airport.com.pl     #(91) 481 75 03
Bmedical Gabinet Dietetyki Medycznej Beata Burawska ##505 042 252
Bratek Sklep Zielarsko-Medyczny Hanna Woźniak #         brateksklepzielarski26@wp.pl     #502 052 168
Bratos S.C. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 577 15 97
Byszkin Aneta Usługi Medyczne ##601 165 406
Canadamed Centrum Medyczne Agnieszka Banatkiewicz i Paweł Banatkiewicz ##533 545 600
Cd-Med S.C. I. Ciuńczyk S. Dorosz #         cdmed@op.pl     #(94) 348 09 70
Centromed Filia NZOZ ##600 291 198
Centrum Informacji Turystycznej #         cit@um.szczecinek.pl     #(94) 372 37 00
Centrum Informacji Turystycznej Spichlerz ##(95) 768 21 99
Centrum Kształcenia Plejada Medyczna Szkoła Policealna w Szczecinie #         szczecin@eck.com.pl     #(91) 461 40 92
Centrum Medyczne Beta - Tarnowski Sp. z o.o. #         jolantasosnowska@betatarnowski.pl     #600 800 991
Centrum Medyczne FOR-DENT s.c. Marek i Małgorzata Krystosiak #         info@for-dent.pl     #(91) 570 01 94
Centrum Medyczne Medycyny Rodzinnej ##(22) 332 28 88
Centrum Medyczne Mir Radomir Czajka #         radomir.czajka@gmail.com     #888 647 888
Centrum Medyczne Sp. z o.o. #         rejestracja@consiliuscm.pl     #(91) 577 55 66
Centrum Medyczne Sp. z o.o. Sp.k. ##608 568 000
Centrum Medyczne Viomed Wioletta Krociak #         wiolettadebczak@wp.pl     #506 895 939
Centrum Medyczne Vita Sp. z o.o. ##(91) 485 80 46
Centrum Medyczno-podologiczno-Kosmetologiczne Alicja Zachoszcz #         alicjazachoszcz271@wp.pl     #604 825 522
Centrum Rehabilitacji Medycznej Katarzyna Koziak #         fizjo@vp.pl     #Oceń firmę i napisz o niej opinię:
Centrum Techniki Medycznej Sp. z o.o. ##501 036 052
Ceramicus Dental Art Katarzyna Szymkiewicz-Majcher ##608 895 058
Certus Niepubliczny Zakład Opieki Zdrowotnej ##(91) 423 80 39
Cezal Przedsiębiorstwo Zaopatrzenia Lecznictwa #         biuro@cezal.szczecin.pl     #(91) 433 46 20
Cezal S.A. Centrum Zaopatrzenia Medycznego #         sklepkoszalin@cezal.com.pl     #(94) 342 50 81
Chudek Magdalena Technik Proteryk ##509 817 059
Collegium Medyczne Medica #         info.szczecin@medica.edu.pl     #517 715 411
Collegium Medyczne Medica S.C. Anna Wasiłek, Grzegorz Wasiłek #         info@medica.edu.pl     #(91) 573 21 22
Comed S.C. Krzysztof Pilarski Wojciech Grunwald ##661 040 038
Cordis Niepubliczny Zakład Opieki Zdrowotnej ##(94) 346 24 71
Cormed S.C. Niepubliczny Zakład Opieki Zdrowotnej #         cormed.debno@wp.pl     #603 794 387
Cykowiak Krzysztof Dystrybucja Sprzętu Medycznego ##600 931 769
Cykowiak Krzysztof Dystrybucja Sprzętu Medycznego #         cykowiak@slusarstwobudowlane.pl     #(91) 485 81 69
Dar-Med Dariusz Charyło ##509 246 589
Dary Natury Sklep Zielarsko-Medyczny Katarzyna Drabiszczak #         katarzyna153@poczta.onet.pl     #Oceń firmę i napisz o niej opinię:
Dens Art Albert Lewandowski-Bożek #         densart.kolobrzeg@gmail.com     #(94) 353 31 35
Dental Business Solutions Sp. z o.o. ##(91) 851 17 18
Dental Labor Rogalski Sp. z o.o. Sp.k. #         biuro@dental-labor.pl     #694 415 962
Denteam Alan Szydłowski #         alanszydlowski@tlen.pl     #Oceń firmę i napisz o niej opinię:
Dentech Jacek Zierke #         biuro@dentech-pro.pl     #(91) 489 49 00
Denticus Niepubliczny Zakład Opieki Zdrowotnej Waldemar Świderski ##(91) 484 90 99
Denticus Niepubliczny Zakład Opieki Zdrowotnej Waldemar Świderski ##(91) 489 83 64
Dgs Poland Sp. z o.o. ##(91) 441 77 00
Dgw S.C. Poradnia Rodzinna R. Duchnik B. Giełda I. Dąbrowska-Witek #         rejestracja@rodzinna.szczecin.pl     #Oceń firmę i napisz o niej opinię:
Diagnostyka i Embriologia Kliniczna Anna Petri #         anna.petri@wp.pl     #609 214 727
Diagnostyka Laboratoryjna Kamila Łupina ##510 780 527
Diagnostyka Medyczna i Techniki Obrazowania Katarzyna Mączewska-Rzepczak ##(94) 348 84 17
Diamed Serwis Sprzętu Medycznego Inż. Marek Wróblewski ##602 421 802
Doktor Cieśla Niepubliczny Zakład Opieki Zdrowotnej ##(94) 312 00 80
Doktor Cieśla Tomasz Cieśla NZOZ - Wspólnik Spółki Cywilnej #         cieslat@koszalin.home.pl     #(94) 312 00 80
Doktor Ewa Przychodnia Lekarska #         ewosz@poczta.onet.pl     #(91) 562 37 71
Doktor NZOZ Szczecinek Izabela Leniec #         szycko@podimed.com.pl     #(94) 372 49 45
Doktor S.C. Niepubliczny Zakład Opieki Zdrowotnej Piotr Violetta Musioł #         doktorsc@poczta.onet.pl     #(94) 364 25 79
Dom Handlowy Nauki Sp. z o.o. PAN Oddział #         dhn@poczta.onet.pl     #(91) 433 74 15
Dom Lekarski S.A. Centrum Zabiegowe #         domlekarski@domlekarski.pl     #(91) 829 21 06
Dom Lekarski S.A. Przychodnia Specjalistyczna Niepubliczny Zakład Opieki Zdrowotnej ##(91) 432 95 00
Dom NZOZ Hospicjum Domowe Dla Dorosłych Leokadia Rydzewska ##(91) 404 58 88
Donhöffner Jan Specjalista Dermatolog Wenerolog Prywatne Centrum Medyczne Gabinet #         jan@donhoffner.pl     #(94) 354 73 25
Dorota Czyczyn Pracownia Protetyki i Ortodoncji 73-110 Stargard Szczeciński ul. Limanowskiego 5 B/7 ##(91) 578 45 35
Dorota Szugalska Dorota Szugalska Technik Dentystyczny ##692 425 885
DR Ewa Niepubliczny Zakład Opieki Zdrowotnej Ewa Ogrodzińska #         ewaogro@interia.pl     #604 214 726
Dr Konopny Brayan Żuwalski #         info@drkonopny.pl     #531 717 100
Drew-Med Usługi Ratownictwa Medycznego Marcin Drewnowski #         marcin-drewnowski@wp.pl     #518 642 896
Duo-MedPrzedsięb.Handl-Usł-Produkcyjne Sp.C.Filipiak K. Bychawski w.w. ##(91) 484 29 96
Edan-Med Przychodnia Medycyny Rodzinnej #         przychodnia.edan-med@wp.pl     #(91) 387 90 99
Ed-Med Niepubliczny Zakład Opieki Zdrowotnej Eduard Szulc #         edmed@poczta.onet.pl     #Oceń firmę i napisz o niej opinię:
Edyta Kogut PUH Kontakt #         kogutkarlino@interia.pl     #505 127 831
Ekomed Przedsiębiorstwo Handlowo-Produkcyjno-Usługowe Paweł Siedlecki #         ekomed@ekomed.med.pl     #(94) 347 12 46
Ekomed Sp. z o.o. #         ekomed.kolobrzeg@gmail.com     #(94) 354 22 23
Elkap S.C. Zakład Opieki Zdrowotnej Przemysław Zieliński i Krystian Zieliński ##(94) 342 17 86
Elkap S.C. Zakład Opieki Zdrowotnej Przemysław Zieliński i Krystian Zieliński ##(94) 318 03 79
Elwira Wachnik #         elwirawachnik@gmail.com     #Oceń firmę i napisz o niej opinię:
Elżbieta Czyczyn Pracownia Protetyki Dentystycznej ##503 024 429
Elżbieta Michalska ##505 049 873
Em-Be-Med S.C. #         embemed@wp.pl     #(91) 423 17 83
Emi Firma Wielobranżowa Mirosław Małecki ##601 762 715
Erka Rafał Kiełtyka #         rkieltyka@op.pl     #600 460 828
Er-Med Paweł Połubiński #         ermed18@wp.pl     #505 528 759
Erwina Hendzelewska Rotownik Medyczny #         szybkabudowa@gmail.com     #(91) 561 78 29
Eskulap II S.C. Niepubliczny Zakład Opieki Zdrowotnej #         eskulapt@poczta.onet.pl     #(91) 387 26 76
Eskulap Niepubliczny Zakład Opieki Zdrowotnej ##(91) 382 06 61
Eskulap Niepubliczny Zakład Opieki Zdrowotnej Anna Niechciał #         nzoz_eskulap@poczta.fm     #(94) 312 88 70
Eskulap Niepubliczny Zakład Opieki Zdrowotnej Anna Niechciał #         nzoz_eskulap@poczta.fm     #(94) 364 76 32
Eskulap NZOZ #         eskulap.draw@wp.pl     #(95) 768 21 80
Eskulap S.C. Niepubliczny Specjalistyczny Zakład Opieki Zdrowotnej Przemysław Szymczak Tomasz Żukowski ##604 505 492
Eskulap S.C. Niepubliczny Zakład Opieki Zdrowotnej #         pawelrydz@poczta.onet.pl     #(94) 366 22 93
Eskulap Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 570 16 47
Eskumed Ratownictwo Medyczne Piotr Bartnicki #         pomocmedyczna@tlen.pl     #604 394 216
Euromedica - Centrum Medyczne - Dorota Rychlik #         dorand@o2.pl     #Oceń firmę i napisz o niej opinię:
Evamed NZOZ Maria Styczyńska ##(94) 312 33 54
Ewa Jankowska Labor #         evejankowska1991@gmail.com     #Oceń firmę i napisz o niej opinię:
Ewa-Lek Niepubliczny Zakład Opieki Zdrowotnej ##(91) 577 07 50
Ewa-Lek S.C. Ewa Kowalska Nzoz Ewa Kowalska Ewa Chmurowicz ##600 972 563
Ezamed Serwis Eugeniusz Zalewski #         e.zalewski@vp.pl     #532 265 158
Falck Medycyna Sp. z o.o. Centrum Medyczne ##(91) 433 24 00
Fal-Med Przychodnia #         nzoz.przyjanie@wp.pl     #Oceń firmę i napisz o niej opinię:
Family Niepubliczny Zakład Opieki Zdrowotnej ##(91) 422 54 42
Fam-Med Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 578 38 74
Fehling Instruments Polska Sp. z o.o. #         e_stec@gmx.de     #(91) 433 26 30
Femina Sp. z o.o. ##(91) 397 36 01
Ferrosan Medical Devices Sp. z o.o. ##(91) 428 32 36
FHU Eko-Migra Mirosław Adam Kokoszka ##601 704 117
FHU Stamed Mariusz Stasiak ##509 845 971
Filip Bojaryn Tech-Med #         filip.bojaryn@gmail.com     #Oceń firmę i napisz o niej opinię:
Firemedic Jacek Chełstowski ##502 548 210
Firma Naprawy Sprzętu Medycznego Marcin Borysiewicz ##691 740 126
Firma Usługowa Andrzej Czapiewski ##608 740 159
Firma Usługowa Ratownik Medyczny Ilona Jóźwiak ##509 389 372
Firmanty Jacek Niepubliczna Przychodnia Medycyny Rodzinnej ##(94) 364 70 16
Firmy BALANS - Centrum Dietetyki Medycznej, Zdrowia i Urody Patrycja Sankowska ##535 513 446
Fizyk Medyczny Joanna Lipniewicz #         asia.lipniewicz@o2.pl     #(58) 349 22 81
For-Dent S.C. Centrum Medyczne Marek i Małgorzata Krystosiak ##(91) 570 01 94
Fotkom Justyna Smolińska #         fotkom@wp.pl     #600 933 807
FP Wenglon Sp. z o.o. Sp. k. ##501 621 314
FUH Iwona Ledworowska-Dziemianko ##(94) 366 50 32
G - Med Grzegorz Owsiak Usługi Ratownictwa Medycznego #         biuro.gmed@gmail.com     #Oceń firmę i napisz o niej opinię:
Gabinet Najnowszej Generacji Terapii Polem Magnetycznym ##669 507 390
Gabinet Psychiatryczny Specjalista Mariusz Sznabowicz ##691 407 688
Gabinet Psychologiczny Kamila Marzec #         kamila.marzec2@gmail.com     #721 500 504
Gabinet Rehabilitacji Medycznej i Masażu Katarzyna Korban-Wicher #         gabinet@rehabilitacja.koszalin.pl     #606 173 906
Ganc-Service Polskie Centrum Serwisowe IPL #         ganc.service@gmail.com     #696 186 963
Gminne Centrum Informacji Turystycznej i Promocji #         punktit@ustronie-morskie.pl     #(94) 351 41 75
Gospodarstwo Rolne Michał Śmiałek #         m.smialek@interia.pl     #Oceń firmę i napisz o niej opinię:
Gospodarstwo Rolne Przemysław Winnicki #         przemekwinnicki@interia.pl     #Oceń firmę i napisz o niej opinię:
Grabowski Joachim lek.med. Specjalista Chorób Oczu ##(94) 343 04 09
Gramed NZOZ #         biuro@gramed.slupsk.pl     #Oceń firmę i napisz o niej opinię:
Gryfmed Zakład Aparatury Medycznej ##(91) 384 21 36
Gryfmed Zakład Aparatury Medycznej Biuro Handlowe ##(91) 384 19 83
Gryfmed Zakład Aparatury Medycznej Oddział ##(91) 485 38 20
Gryfmed Zakład Aparatury Medycznej Oddział ##(91) 321 05 57
Hahs Laboratorium Protetyczne Zbigniew Hahs #         info@hahs.pl     #(91) 461 25 13
Hahs Sp. z o.o. ##(91) 461 43 18
HAHS Sp. z o.o. Centrum Diagnostyki Medycznej ##(91) 422 06 49
Hase Serwis Robert Zając #         hase@hase.pl     #Oceń firmę i napisz o niej opinię:
Hipokrates Ewa Hryniewicz NZOZ ##(94) 354 21 52
Hipokrates Niepubliczny Zakład Opieki Zdrowotnej #         hipokrates1@wp.pl     #(94) 367 23 63
Hipokrates Sp. z o.o. Niepubliczny Zakład Opieki Zdrowotnej ##(91) 433 90 52
Imar &amp; Med Iwona Hanna Andrys #         biuro@imarmed.pl     #604 477 776
Indywidualna Praktyka Pielęgniarska Marzena Ginda Marzena Ginda Niepubliczny Zakład Opieki Zdrowotnej Almamed ##692 344 777
Indywidualna Specjalistyczna Praktyka Lekarska Dr N. Med. Jadwiga Darczuk w Zakresie Ortopedii i Traumatologii Oraz Rehabilitacji Medycznej #         darczuk.jadwiga@wp.pl     #505 224 635
Indywidualna Specjalistyczna Praktyka Stomatologiczna NZOZ - Twój Dentysta Beata Pękała #         beatapekala@wp.pl     #Oceń firmę i napisz o niej opinię:
Informacja PKS ##(95) 747 57 10
Informacja PKS #         pks-gryfice@dialcom.com.pl     #(91) 469 83 15
Inter - Art Paweł Dolisz ##667 581 472
Inter - Usg Niepubliczny Zakład Opieki Zdrowotnej L. Żymierski W. Żymierski #         puls-nzoz@wp.pl     #(94) 340 57 20
Irmed Artykuły Medyczno-Ortopedyczne Irena Wojna ##(67) 387 30 60
ITA Niepubliczny Zakład Opieki Zdrowotnej #         ryszardwall@poczta.onet.pl     #603 621 736
Ivo-Dental Pracownia Protetyczna Tech.Dent. Iwona Maćczak-Wójcicka #         iwona1106870@wp.pl     #884 988 068
Jakub Żychski Lab #         zycholwto@wp.pl     #791 319 329
Jan Huk Ratownik Medyczny ##505 998 715
Janusz Myśliwiec ##(91) 321 37 54
Jarosław Sobczyk ##(95) 781 01 95
Jaśmina Wach Usługi Protetyczne ##500 133 720
Jażdżejewski Bogusław Prywatny Transport Sanitarny ##504 573 504
Jezierski NZOZ ##(95) 768 97 10
J.Herbowska, L.Jastrzębska, D.Karaś, H.Roczeń-Fortuna. Lekarze Specialiści Alergolodzy. Sp. P.. ##(91) 488 00 12
Jonko Sylwia Laboratorium Analiz Lekarskich ##509 816 999
Julia Królikowska Ort Med Sklep Medyczny #         ortmed.sklep@wp.pl     #Oceń firmę i napisz o niej opinię:
Ka-Dental Anna Kaleta Hurtownia Medyczno-Farmaceutyczna #         biuro@ka-dental.pl     #(91) 433 27 04
Kamran Sayeed Przychodnia Ocean ##601 947 287
Kappa Medilab Sp. z o.o. #         swiderski@copernicus.net.pl     #(91) 444 21 65
Kar-Dent Pracownia Protetyczno-Ortodontyczna Karina Sołowiej ##731 985 157
Kardiodent S.C. Prywatna Praktyka Lekarska Krzysztof Krzyżanowski ##602 199 061
